# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:13:43.248, 0, 0, 16957, 24564, 47, 79.39
2026/08/29 10:13:43.251, 1, 0, 16738, 24564, 46, 54.07
2026/08/29 10:13:48.275, 0, 100, 16977, 24564, 57, 275.85
2026/08/29 10:13:48.278, 1, 100, 16758, 24564, 57, 262.09
2026/08/29 10:13:53.304, 0, 100, 16977, 24564, 56, 276.77
2026/08/29 10:13:53.308, 1, 100, 16758, 24564, 58, 261.33
2026/08/29 10:13:58.334, 0, 100, 16977, 24564, 55, 276.76
2026/08/29 10:13:58.337, 1, 100, 16758, 24564, 56, 264.86
2026/08/29 10:14:03.363, 0, 100, 16977, 24564, 55, 285.20
2026/08/29 10:14:03.368, 1, 100, 16758, 24564, 57, 271.18
2026/08/29 10:14:08.396, 0, 100, 16977, 24564, 56, 279.35
2026/08/29 10:14:08.400, 1, 100, 16758, 24564, 58, 265.67
2026/08/29 10:14:13.428, 0, 100, 16977, 24564, 58, 278.56
2026/08/29 10:14:13.432, 1, 100, 16758, 24564, 60, 265.51
2026/08/29 10:14:18.462, 0, 100, 16977, 24564, 58, 284.84
2026/08/29 10:14:18.466, 1, 100, 16758, 24564, 58, 271.10
2026/08/29 10:14:23.498, 0, 100, 16977, 24564, 56, 285.64
2026/08/29 10:14:23.503, 1, 100, 16758, 24564, 58, 271.67
2026/08/29 10:14:28.537, 0, 0, 16977, 24564, 49, 89.98
2026/08/29 10:14:28.542, 1, 0, 16758, 24564, 49, 67.09
2026/08/29 10:14:33.578, 0, 100, 16977, 24564, 56, 285.16
2026/08/29 10:14:33.582, 1, 100, 16758, 24564, 58, 270.10
2026/08/29 10:14:38.617, 0, 100, 16977, 24564, 56, 289.25
2026/08/29 10:14:38.620, 1, 100, 16758, 24564, 58, 273.31
2026/08/29 10:14:43.648, 0, 100, 16977, 24564, 59, 282.23
2026/08/29 10:14:43.651, 1, 100, 16758, 24564, 61, 267.80
2026/08/29 10:14:48.678, 0, 100, 16977, 24564, 59, 281.98
2026/08/29 10:14:48.681, 1, 100, 16758, 24564, 63, 266.98
2026/08/29 10:14:53.709, 0, 100, 16977, 24564, 58, 291.03
2026/08/29 10:14:53.713, 1, 100, 16758, 24564, 60, 277.03
2026/08/29 10:14:58.740, 0, 100, 16977, 24564, 59, 293.08
2026/08/29 10:14:58.743, 1, 100, 16758, 24564, 63, 277.66
2026/08/29 10:15:03.769, 0, 100, 16977, 24564, 59, 301.30
2026/08/29 10:15:03.772, 1, 100, 16758, 24564, 63, 288.33
2026/08/29 10:15:08.801, 0, 100, 16977, 24564, 60, 302.56
2026/08/29 10:15:08.804, 1, 100, 16758, 24564, 62, 288.64
2026/08/29 10:15:13.831, 0, 100, 16977, 24564, 59, 291.41
2026/08/29 10:15:13.834, 1, 100, 16758, 24564, 63, 276.27
2026/08/29 10:15:18.861, 0, 100, 16977, 24564, 59, 299.86
2026/08/29 10:15:18.864, 1, 100, 16758, 24564, 62, 284.75
2026/08/29 10:15:23.891, 0, 100, 16977, 24564, 59, 299.17
2026/08/29 10:15:23.895, 1, 100, 16758, 24564, 63, 284.14
2026/08/29 10:15:28.922, 0, 100, 16977, 24564, 60, 292.46
2026/08/29 10:15:28.926, 1, 100, 16758, 24564, 63, 278.40
2026/08/29 10:15:33.953, 0, 100, 16977, 24564, 59, 296.73
2026/08/29 10:15:33.957, 1, 100, 16758, 24564, 63, 280.57
2026/08/29 10:15:38.982, 0, 100, 16977, 24564, 59, 292.20
2026/08/29 10:15:38.985, 1, 100, 16758, 24564, 63, 276.98
2026/08/29 10:15:44.013, 0, 100, 16977, 24564, 62, 292.05
2026/08/29 10:15:44.016, 1, 100, 16758, 24564, 63, 278.14
2026/08/29 10:15:49.043, 0, 100, 16977, 24564, 61, 293.97
2026/08/29 10:15:49.046, 1, 100, 16758, 24564, 62, 280.30
2026/08/29 10:15:54.073, 0, 100, 16977, 24564, 59, 295.20
2026/08/29 10:15:54.077, 1, 100, 16758, 24564, 60, 279.45
2026/08/29 10:15:59.107, 0, 100, 16977, 24564, 61, 293.58
2026/08/29 10:15:59.111, 1, 100, 16758, 24564, 63, 276.69
2026/08/29 10:16:04.141, 0, 100, 16977, 24564, 61, 290.02
2026/08/29 10:16:04.144, 1, 100, 16758, 24564, 62, 275.22
2026/08/29 10:16:09.172, 0, 100, 16977, 24564, 61, 290.50
2026/08/29 10:16:09.175, 1, 100, 16758, 24564, 63, 274.80
2026/08/29 10:16:14.202, 0, 100, 16977, 24564, 60, 291.57
2026/08/29 10:16:14.205, 1, 100, 16758, 24564, 62, 274.94
2026/08/29 10:16:19.231, 0, 100, 16977, 24564, 60, 292.82
2026/08/29 10:16:19.234, 1, 100, 16758, 24564, 64, 275.94
2026/08/29 10:16:24.261, 0, 100, 16977, 24564, 59, 295.53
2026/08/29 10:16:24.264, 1, 100, 16758, 24564, 64, 279.15
2026/08/29 10:16:29.292, 0, 100, 16977, 24564, 59, 295.17
2026/08/29 10:16:29.296, 1, 100, 16758, 24564, 61, 278.09
2026/08/29 10:16:34.324, 0, 100, 16977, 24564, 60, 287.86
2026/08/29 10:16:34.327, 1, 100, 16758, 24564, 63, 273.76
2026/08/29 10:16:39.355, 0, 100, 16977, 24564, 61, 292.13
2026/08/29 10:16:39.358, 1, 100, 16758, 24564, 64, 276.10
2026/08/29 10:16:44.385, 0, 100, 16977, 24564, 60, 292.83
2026/08/29 10:16:44.388, 1, 100, 16758, 24564, 62, 278.05
2026/08/29 10:16:49.414, 0, 100, 16977, 24564, 59, 289.07
2026/08/29 10:16:49.417, 1, 100, 16758, 24564, 63, 274.45
2026/08/29 10:16:54.443, 0, 100, 16977, 24564, 60, 292.51
2026/08/29 10:16:54.446, 1, 100, 16758, 24564, 62, 276.20
