# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 01:30:08.022, 0, 0, 22977, 24564, 47, 80.73
2026/08/29 01:30:08.025, 1, 0, 22758, 24564, 46, 53.94
2026/08/29 01:30:13.049, 0, 100, 22997, 24564, 56, 276.99
2026/08/29 01:30:13.053, 1, 100, 22778, 24564, 57, 262.77
2026/08/29 01:30:18.081, 0, 100, 22997, 24564, 55, 276.73
2026/08/29 01:30:18.084, 1, 100, 22778, 24564, 57, 260.36
2026/08/29 01:30:23.113, 0, 100, 22997, 24564, 55, 278.84
2026/08/29 01:30:23.117, 1, 100, 22778, 24564, 56, 264.50
2026/08/29 01:30:28.144, 0, 100, 22997, 24564, 56, 287.16
2026/08/29 01:30:28.149, 1, 100, 22778, 24564, 57, 270.87
2026/08/29 01:30:33.178, 0, 100, 22997, 24564, 56, 279.34
2026/08/29 01:30:33.182, 1, 100, 22778, 24564, 58, 264.32
2026/08/29 01:30:38.211, 0, 100, 22997, 24564, 55, 279.27
2026/08/29 01:30:38.215, 1, 100, 22778, 24564, 57, 264.40
2026/08/29 01:30:43.245, 0, 100, 22997, 24564, 56, 287.07
2026/08/29 01:30:43.249, 1, 100, 22778, 24564, 58, 270.14
2026/08/29 01:30:48.280, 0, 100, 22997, 24564, 56, 287.13
2026/08/29 01:30:48.285, 1, 100, 22778, 24564, 58, 271.32
2026/08/29 01:30:53.320, 0, 0, 22997, 24564, 49, 123.61
2026/08/29 01:30:53.326, 1, 0, 22778, 24564, 50, 95.63
2026/08/29 01:30:58.355, 0, 100, 22997, 24564, 56, 287.48
2026/08/29 01:30:58.360, 1, 100, 22778, 24564, 58, 271.02
2026/08/29 01:31:03.390, 0, 100, 22997, 24564, 56, 289.82
2026/08/29 01:31:03.393, 1, 100, 22778, 24564, 58, 274.00
2026/08/29 01:31:08.421, 0, 100, 22997, 24564, 56, 282.96
2026/08/29 01:31:08.424, 1, 100, 22778, 24564, 59, 269.42
2026/08/29 01:31:13.454, 0, 100, 22997, 24564, 59, 282.30
2026/08/29 01:31:13.458, 1, 100, 22778, 24564, 59, 271.18
2026/08/29 01:31:18.488, 0, 100, 22997, 24564, 57, 282.70
2026/08/29 01:31:18.493, 1, 100, 22778, 24564, 59, 269.53
2026/08/29 01:31:23.521, 0, 100, 22997, 24564, 57, 290.15
2026/08/29 01:31:23.525, 1, 100, 22778, 24564, 60, 276.40
2026/08/29 01:31:28.554, 0, 100, 22997, 24564, 57, 283.92
2026/08/29 01:31:28.558, 1, 100, 22778, 24564, 60, 270.09
2026/08/29 01:31:33.589, 0, 100, 22997, 24564, 57, 283.14
2026/08/29 01:31:33.593, 1, 100, 22778, 24564, 60, 270.20
2026/08/29 01:31:38.623, 0, 100, 22997, 24564, 58, 285.73
2026/08/29 01:31:38.626, 1, 100, 22778, 24564, 60, 271.20
2026/08/29 01:31:43.654, 0, 100, 22997, 24564, 57, 281.71
2026/08/29 01:31:43.659, 1, 100, 22778, 24564, 59, 268.41
2026/08/29 01:31:48.689, 0, 100, 22997, 24564, 57, 283.92
2026/08/29 01:31:48.694, 1, 100, 22778, 24564, 59, 269.83
2026/08/29 01:31:53.722, 0, 100, 22997, 24564, 58, 285.75
2026/08/29 01:31:53.725, 1, 100, 22778, 24564, 60, 270.36
2026/08/29 01:31:58.753, 0, 100, 22997, 24564, 60, 296.75
2026/08/29 01:31:58.757, 1, 100, 22778, 24564, 60, 280.90
2026/08/29 01:32:03.787, 0, 100, 22997, 24564, 58, 285.78
2026/08/29 01:32:03.792, 1, 100, 22778, 24564, 60, 270.20
2026/08/29 01:32:08.824, 0, 100, 22997, 24564, 57, 281.14
2026/08/29 01:32:08.828, 1, 100, 22778, 24564, 60, 267.18
2026/08/29 01:32:13.859, 0, 100, 22997, 24564, 57, 292.38
2026/08/29 01:32:13.864, 1, 100, 22778, 24564, 60, 276.42
2026/08/29 01:32:18.895, 0, 100, 22997, 24564, 58, 284.07
2026/08/29 01:32:18.901, 1, 100, 22778, 24564, 59, 270.11
2026/08/29 01:32:23.935, 0, 100, 22997, 24564, 58, 297.00
2026/08/29 01:32:23.940, 1, 100, 22778, 24564, 60, 280.07
2026/08/29 01:32:28.972, 0, 100, 22997, 24564, 58, 293.78
2026/08/29 01:32:28.977, 1, 100, 22778, 24564, 60, 278.34
2026/08/29 01:32:34.009, 0, 100, 22997, 24564, 58, 293.41
2026/08/29 01:32:34.014, 1, 100, 22778, 24564, 60, 279.28
2026/08/29 01:32:39.045, 0, 100, 22997, 24564, 58, 275.82
2026/08/29 01:32:39.050, 1, 100, 22778, 24564, 60, 248.08
2026/08/29 01:32:44.079, 0, 100, 22997, 24564, 61, 293.44
2026/08/29 01:32:44.083, 1, 100, 22778, 24564, 63, 275.88
