# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:50:05.523, 0, 0, 16957, 24564, 47, 79.14
2026/08/29 10:50:05.525, 1, 0, 16738, 24564, 46, 53.62
2026/08/29 10:50:10.551, 0, 100, 16977, 24564, 54, 274.52
2026/08/29 10:50:10.553, 1, 100, 16758, 24564, 57, 258.37
2026/08/29 10:50:15.581, 0, 100, 16977, 24564, 57, 277.98
2026/08/29 10:50:15.585, 1, 100, 16758, 24564, 57, 256.43
2026/08/29 10:50:20.613, 0, 100, 16977, 24564, 54, 275.24
2026/08/29 10:50:20.616, 1, 100, 16758, 24564, 59, 262.61
2026/08/29 10:50:25.644, 0, 100, 16977, 24564, 56, 285.99
2026/08/29 10:50:25.649, 1, 100, 16758, 24564, 59, 268.83
2026/08/29 10:50:30.679, 0, 100, 16977, 24564, 57, 278.56
2026/08/29 10:50:30.683, 1, 100, 16758, 24564, 60, 263.31
2026/08/29 10:50:35.713, 0, 100, 16977, 24564, 55, 279.14
2026/08/29 10:50:35.717, 1, 100, 16758, 24564, 57, 265.36
2026/08/29 10:50:40.748, 0, 100, 16977, 24564, 56, 285.40
2026/08/29 10:50:40.752, 1, 100, 16758, 24564, 58, 270.35
2026/08/29 10:50:45.784, 0, 100, 16977, 24564, 56, 285.75
2026/08/29 10:50:45.789, 1, 100, 16758, 24564, 58, 270.94
2026/08/29 10:50:50.824, 0, 0, 16977, 24564, 49, 123.41
2026/08/29 10:50:50.830, 1, 0, 16758, 24564, 50, 94.09
2026/08/29 10:50:55.862, 0, 100, 16977, 24564, 56, 285.11
2026/08/29 10:50:55.869, 1, 100, 16758, 24564, 58, 270.17
2026/08/29 10:51:00.899, 0, 100, 16977, 24564, 56, 289.57
2026/08/29 10:51:00.902, 1, 100, 16758, 24564, 58, 273.66
2026/08/29 10:51:05.929, 0, 100, 16977, 24564, 59, 281.14
2026/08/29 10:51:05.932, 1, 100, 16758, 24564, 60, 267.34
2026/08/29 10:51:10.958, 0, 100, 16977, 24564, 60, 280.56
2026/08/29 10:51:10.961, 1, 100, 16758, 24564, 61, 265.54
2026/08/29 10:51:15.988, 0, 100, 16977, 24564, 58, 290.16
