# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 02:13:36.313, 0, 0, 22257, 24564, 47, 79.88
2026/08/29 02:13:36.316, 1, 0, 22038, 24564, 47, 54.09
2026/08/29 02:13:41.340, 0, 100, 22277, 24564, 57, 277.16
2026/08/29 02:13:41.344, 1, 100, 22058, 24564, 58, 262.82
2026/08/29 02:13:46.372, 0, 100, 22277, 24564, 56, 277.05
2026/08/29 02:13:46.375, 1, 100, 22058, 24564, 57, 261.71
2026/08/29 02:13:51.405, 0, 100, 22277, 24564, 55, 278.16
2026/08/29 02:13:51.408, 1, 100, 22058, 24564, 57, 266.31
2026/08/29 02:13:56.437, 0, 100, 22277, 24564, 56, 286.17
2026/08/29 02:13:56.441, 1, 100, 22058, 24564, 57, 272.13
2026/08/29 02:14:01.472, 0, 100, 22277, 24564, 56, 279.40
2026/08/29 02:14:01.476, 1, 100, 22058, 24564, 58, 266.62
2026/08/29 02:14:06.506, 0, 100, 22277, 24564, 56, 279.62
2026/08/29 02:14:06.510, 1, 100, 22058, 24564, 58, 267.06
2026/08/29 02:14:11.539, 0, 100, 22277, 24564, 57, 287.04
2026/08/29 02:14:11.543, 1, 100, 22058, 24564, 61, 271.90
2026/08/29 02:14:16.575, 0, 100, 22277, 24564, 57, 286.55
2026/08/29 02:14:16.579, 1, 100, 22058, 24564, 59, 272.00
2026/08/29 02:14:21.618, 0, 0, 22277, 24564, 50, 120.57
2026/08/29 02:14:21.623, 1, 0, 22058, 24564, 50, 68.65
2026/08/29 02:14:26.653, 0, 100, 22277, 24564, 57, 286.36
2026/08/29 02:14:26.658, 1, 100, 22058, 24564, 58, 270.92
2026/08/29 02:14:31.686, 0, 100, 22277, 24564, 57, 289.89
2026/08/29 02:14:31.690, 1, 100, 22058, 24564, 59, 274.24
2026/08/29 02:14:36.719, 0, 100, 22277, 24564, 57, 283.80
2026/08/29 02:14:36.723, 1, 100, 22058, 24564, 62, 269.08
2026/08/29 02:14:41.753, 0, 100, 22277, 24564, 57, 284.49
2026/08/29 02:14:41.757, 1, 100, 22058, 24564, 59, 269.47
2026/08/29 02:14:46.787, 0, 100, 22277, 24564, 57, 282.23
2026/08/29 02:14:46.792, 1, 100, 22058, 24564, 59, 268.25
2026/08/29 02:14:51.823, 0, 100, 22277, 24564, 58, 289.39
2026/08/29 02:14:51.828, 1, 100, 22058, 24564, 60, 276.79
2026/08/29 02:14:56.855, 0, 100, 22277, 24564, 58, 283.15
2026/08/29 02:14:56.859, 1, 100, 22058, 24564, 60, 270.30
2026/08/29 02:15:01.889, 0, 100, 22277, 24564, 58, 282.73
2026/08/29 02:15:01.894, 1, 100, 22058, 24564, 60, 270.34
2026/08/29 02:15:06.923, 0, 100, 22277, 24564, 58, 285.67
2026/08/29 02:15:06.927, 1, 100, 22058, 24564, 60, 272.17
2026/08/29 02:15:11.956, 0, 100, 22277, 24564, 57, 281.15
2026/08/29 02:15:11.961, 1, 100, 22058, 24564, 59, 268.95
2026/08/29 02:15:16.992, 0, 100, 22277, 24564, 58, 283.82
2026/08/29 02:15:16.997, 1, 100, 22058, 24564, 59, 272.55
2026/08/29 02:15:22.025, 0, 100, 22277, 24564, 60, 284.91
2026/08/29 02:15:22.029, 1, 100, 22058, 24564, 60, 273.08
2026/08/29 02:15:27.057, 0, 100, 22277, 24564, 60, 295.31
2026/08/29 02:15:27.061, 1, 100, 22058, 24564, 60, 283.17
2026/08/29 02:15:32.089, 0, 100, 22277, 24564, 58, 285.39
2026/08/29 02:15:32.093, 1, 100, 22058, 24564, 60, 273.16
2026/08/29 02:15:37.125, 0, 100, 22277, 24564, 58, 281.71
2026/08/29 02:15:37.129, 1, 100, 22058, 24564, 59, 267.20
2026/08/29 02:15:42.161, 0, 100, 22277, 24564, 58, 292.62
2026/08/29 02:15:42.165, 1, 100, 22058, 24564, 59, 275.90
2026/08/29 02:15:47.197, 0, 100, 22277, 24564, 58, 284.89
2026/08/29 02:15:47.201, 1, 100, 22058, 24564, 59, 269.53
2026/08/29 02:15:52.232, 0, 100, 22277, 24564, 58, 294.91
2026/08/29 02:15:52.236, 1, 100, 22058, 24564, 60, 281.69
2026/08/29 02:15:57.268, 0, 100, 22277, 24564, 58, 292.86
2026/08/29 02:15:57.273, 1, 100, 22058, 24564, 60, 278.25
2026/08/29 02:16:02.307, 0, 100, 22277, 24564, 58, 293.75
2026/08/29 02:16:02.311, 1, 100, 22058, 24564, 60, 280.17
2026/08/29 02:16:07.344, 0, 100, 22277, 24564, 58, 259.79
2026/08/29 02:16:07.349, 1, 100, 22058, 24564, 60, 226.55
2026/08/29 02:16:12.378, 0, 100, 22277, 24564, 60, 290.24
2026/08/29 02:16:12.382, 1, 100, 22058, 24564, 62, 272.37
2026/08/29 02:16:17.409, 0, 100, 22277, 24564, 58, 290.79
2026/08/29 02:16:17.413, 1, 100, 22058, 24564, 60, 278.44
