# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:42:48.990, 0, 0, 16957, 24564, 47, 79.06
2026/08/29 10:42:48.993, 1, 0, 16738, 24564, 47, 53.99
2026/08/29 10:42:54.021, 0, 100, 16977, 24564, 56, 274.61
2026/08/29 10:42:54.024, 1, 100, 16758, 24564, 55, 260.76
2026/08/29 10:42:59.052, 0, 100, 16977, 24564, 56, 277.99
2026/08/29 10:42:59.055, 1, 100, 16758, 24564, 57, 259.11
2026/08/29 10:43:04.084, 0, 100, 16977, 24564, 55, 275.70
2026/08/29 10:43:04.087, 1, 100, 16758, 24564, 59, 265.30
2026/08/29 10:43:09.115, 0, 100, 16977, 24564, 57, 286.76
2026/08/29 10:43:09.119, 1, 100, 16758, 24564, 60, 271.37
2026/08/29 10:43:14.150, 0, 100, 16977, 24564, 58, 278.95
2026/08/29 10:43:14.153, 1, 100, 16758, 24564, 60, 264.49
2026/08/29 10:43:19.182, 0, 100, 16977, 24564, 56, 279.84
2026/08/29 10:43:19.186, 1, 100, 16758, 24564, 58, 266.45
2026/08/29 10:43:24.217, 0, 100, 16977, 24564, 56, 286.18
2026/08/29 10:43:24.222, 1, 100, 16758, 24564, 58, 271.07
2026/08/29 10:43:29.252, 0, 100, 16977, 24564, 56, 286.14
2026/08/29 10:43:29.256, 1, 100, 16758, 24564, 58, 271.67
2026/08/29 10:43:34.290, 0, 0, 16977, 24564, 50, 128.08
2026/08/29 10:43:34.295, 1, 0, 16758, 24564, 51, 99.90
2026/08/29 10:43:39.322, 0, 100, 16977, 24564, 56, 286.01
2026/08/29 10:43:39.327, 1, 100, 16758, 24564, 58, 271.21
2026/08/29 10:43:44.355, 0, 100, 16977, 24564, 57, 290.48
2026/08/29 10:43:44.358, 1, 100, 16758, 24564, 59, 274.99
2026/08/29 10:43:49.384, 0, 100, 16977, 24564, 58, 282.40
2026/08/29 10:43:49.388, 1, 100, 16758, 24564, 59, 268.90
2026/08/29 10:43:54.415, 0, 100, 16977, 24564, 61, 281.00
2026/08/29 10:43:54.418, 1, 100, 16758, 24564, 63, 267.01
2026/08/29 10:43:59.446, 0, 100, 16977, 24564, 58, 291.92
2026/08/29 10:43:59.450, 1, 100, 16758, 24564, 60, 276.66
2026/08/29 10:44:04.478, 0, 100, 16977, 24564, 61, 292.30
2026/08/29 10:44:04.481, 1, 100, 16758, 24564, 63, 275.50
2026/08/29 10:44:09.507, 0, 100, 16977, 24564, 60, 303.22
2026/08/29 10:44:09.510, 1, 100, 16758, 24564, 64, 288.53
