# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 02:52:43.110, 0, 0, 22977, 24564, 47, 80.79
2026/08/29 02:52:43.112, 1, 0, 22758, 24564, 47, 54.06
2026/08/29 02:52:48.138, 0, 100, 22997, 24564, 57, 277.40
2026/08/29 02:52:48.141, 1, 100, 22778, 24564, 58, 261.78
2026/08/29 02:52:53.167, 0, 100, 22997, 24564, 56, 277.45
2026/08/29 02:52:53.171, 1, 100, 22778, 24564, 58, 261.50
2026/08/29 02:52:58.199, 0, 100, 22997, 24564, 55, 278.44
2026/08/29 02:52:58.203, 1, 100, 22778, 24564, 57, 264.86
2026/08/29 02:53:03.231, 0, 100, 22997, 24564, 56, 286.39
2026/08/29 02:53:03.236, 1, 100, 22778, 24564, 57, 271.92
2026/08/29 02:53:08.267, 0, 100, 22997, 24564, 56, 279.28
2026/08/29 02:53:08.271, 1, 100, 22778, 24564, 58, 267.43
2026/08/29 02:53:13.300, 0, 100, 22997, 24564, 57, 279.61
2026/08/29 02:53:13.304, 1, 100, 22778, 24564, 59, 265.87
2026/08/29 02:53:18.334, 0, 100, 22997, 24564, 59, 286.71
2026/08/29 02:53:18.339, 1, 100, 22778, 24564, 58, 271.95
2026/08/29 02:53:23.371, 0, 100, 22997, 24564, 57, 287.05
2026/08/29 02:53:23.375, 1, 100, 22778, 24564, 58, 272.32
2026/08/29 02:53:28.412, 0, 0, 22997, 24564, 49, 91.14
2026/08/29 02:53:28.417, 1, 0, 22778, 24564, 50, 70.21
2026/08/29 02:53:33.447, 0, 100, 22997, 24564, 57, 285.90
2026/08/29 02:53:33.451, 1, 100, 22778, 24564, 58, 271.21
2026/08/29 02:53:38.492, 0, 100, 22997, 24564, 57, 290.21
2026/08/29 02:53:38.496, 1, 100, 22778, 24564, 59, 274.92
2026/08/29 02:53:43.525, 0, 100, 22997, 24564, 58, 284.14
2026/08/29 02:53:43.529, 1, 100, 22778, 24564, 62, 268.68
2026/08/29 02:53:48.559, 0, 100, 22997, 24564, 57, 283.19
2026/08/29 02:53:48.563, 1, 100, 22778, 24564, 59, 268.35
2026/08/29 02:53:53.593, 0, 100, 22997, 24564, 57, 282.60
2026/08/29 02:53:53.597, 1, 100, 22778, 24564, 59, 268.46
2026/08/29 02:53:58.627, 0, 100, 22997, 24564, 58, 291.08
2026/08/29 02:53:58.631, 1, 100, 22778, 24564, 60, 277.73
2026/08/29 02:54:03.658, 0, 100, 22997, 24564, 59, 285.10
2026/08/29 02:54:03.663, 1, 100, 22778, 24564, 63, 271.88
2026/08/29 02:54:08.691, 0, 100, 22997, 24564, 59, 283.14
2026/08/29 02:54:08.695, 1, 100, 22778, 24564, 62, 270.16
2026/08/29 02:54:13.724, 0, 100, 22997, 24564, 58, 286.05
2026/08/29 02:54:13.728, 1, 100, 22778, 24564, 60, 272.21
2026/08/29 02:54:18.762, 0, 100, 22997, 24564, 57, 281.01
2026/08/29 02:54:18.767, 1, 100, 22778, 24564, 60, 268.34
2026/08/29 02:54:23.799, 0, 100, 22997, 24564, 58, 284.44
2026/08/29 02:54:23.803, 1, 100, 22778, 24564, 60, 272.26
2026/08/29 02:54:28.832, 0, 100, 22997, 24564, 58, 285.86
2026/08/29 02:54:28.835, 1, 100, 22778, 24564, 63, 274.42
2026/08/29 02:54:33.863, 0, 100, 22997, 24564, 59, 297.03
2026/08/29 02:54:33.867, 1, 100, 22778, 24564, 62, 283.77
2026/08/29 02:54:38.895, 0, 100, 22997, 24564, 58, 285.88
2026/08/29 02:54:38.900, 1, 100, 22778, 24564, 60, 273.28
2026/08/29 02:54:43.931, 0, 100, 22997, 24564, 58, 279.42
2026/08/29 02:54:43.935, 1, 100, 22778, 24564, 60, 267.68
2026/08/29 02:54:48.970, 0, 100, 22997, 24564, 58, 290.07
2026/08/29 02:54:48.974, 1, 100, 22778, 24564, 60, 276.21
2026/08/29 02:54:54.004, 0, 100, 22997, 24564, 58, 282.69
2026/08/29 02:54:54.009, 1, 100, 22778, 24564, 60, 269.41
2026/08/29 02:54:59.039, 0, 100, 22997, 24564, 58, 296.08
2026/08/29 02:54:59.044, 1, 100, 22778, 24564, 60, 282.20
2026/08/29 02:55:04.075, 0, 100, 22997, 24564, 58, 292.46
2026/08/29 02:55:04.080, 1, 100, 22778, 24564, 60, 278.10
2026/08/29 02:55:09.111, 0, 100, 22997, 24564, 58, 294.51
2026/08/29 02:55:09.115, 1, 100, 22778, 24564, 60, 280.43
2026/08/29 02:55:14.147, 0, 100, 22997, 24564, 58, 236.89
2026/08/29 02:55:14.152, 1, 100, 22778, 24564, 60, 216.49
2026/08/29 02:55:19.181, 0, 100, 22997, 24564, 61, 292.42
2026/08/29 02:55:19.184, 1, 100, 22778, 24564, 64, 274.16
