# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:10:19.354, 0, 0, 20557, 24564, 47, 84.19
2026/08/29 10:10:19.356, 1, 0, 20338, 24564, 46, 59.38
2026/08/29 10:10:24.383, 0, 100, 20577, 24564, 55, 275.35
2026/08/29 10:10:24.386, 1, 100, 20358, 24564, 57, 261.21
2026/08/29 10:10:29.412, 0, 100, 20577, 24564, 57, 278.39
2026/08/29 10:10:29.416, 1, 100, 20358, 24564, 57, 261.08
2026/08/29 10:10:34.444, 0, 100, 20577, 24564, 55, 279.23
2026/08/29 10:10:34.447, 1, 100, 20358, 24564, 59, 265.34
2026/08/29 10:10:39.476, 0, 100, 20577, 24564, 58, 286.11
2026/08/29 10:10:39.481, 1, 100, 20358, 24564, 60, 270.67
2026/08/29 10:10:44.515, 0, 100, 20577, 24564, 57, 280.22
2026/08/29 10:10:44.519, 1, 100, 20358, 24564, 60, 264.85
2026/08/29 10:10:49.548, 0, 100, 20577, 24564, 56, 280.09
2026/08/29 10:10:49.553, 1, 100, 20358, 24564, 57, 265.87
2026/08/29 10:10:54.583, 0, 100, 20577, 24564, 56, 286.57
2026/08/29 10:10:54.588, 1, 100, 20358, 24564, 58, 271.37
2026/08/29 10:10:59.618, 0, 100, 20577, 24564, 56, 286.70
2026/08/29 10:10:59.623, 1, 100, 20358, 24564, 58, 271.31
2026/08/29 10:11:04.660, 0, 0, 20577, 24564, 50, 124.01
2026/08/29 10:11:04.667, 1, 0, 20358, 24564, 50, 92.12
2026/08/29 10:11:09.695, 0, 100, 20577, 24564, 57, 286.74
2026/08/29 10:11:09.699, 1, 100, 20358, 24564, 58, 272.59
2026/08/29 10:11:14.729, 0, 100, 20577, 24564, 57, 290.51
2026/08/29 10:11:14.731, 1, 100, 20358, 24564, 58, 275.27
2026/08/29 10:11:19.758, 0, 100, 20577, 24564, 59, 282.84
2026/08/29 10:11:19.761, 1, 100, 20358, 24564, 60, 269.72
2026/08/29 10:11:24.792, 0, 100, 20577, 24564, 57, 282.10
2026/08/29 10:11:24.796, 1, 100, 20358, 24564, 59, 268.83
2026/08/29 10:11:29.827, 0, 100, 20577, 24564, 57, 282.88
2026/08/29 10:11:29.831, 1, 100, 20358, 24564, 59, 270.05
2026/08/29 10:11:34.862, 0, 100, 20577, 24564, 58, 290.02
2026/08/29 10:11:34.867, 1, 100, 20358, 24564, 60, 277.23
2026/08/29 10:11:39.896, 0, 100, 20577, 24564, 59, 284.02
2026/08/29 10:11:39.900, 1, 100, 20358, 24564, 59, 272.45
2026/08/29 10:11:44.930, 0, 100, 20577, 24564, 58, 280.97
2026/08/29 10:11:44.935, 1, 100, 20358, 24564, 59, 271.30
2026/08/29 10:11:49.965, 0, 100, 20577, 24564, 58, 285.16
2026/08/29 10:11:49.968, 1, 100, 20358, 24564, 60, 273.12
2026/08/29 10:11:54.998, 0, 100, 20577, 24564, 57, 281.20
2026/08/29 10:11:55.003, 1, 100, 20358, 24564, 59, 269.26
2026/08/29 10:12:00.034, 0, 100, 20577, 24564, 57, 282.80
2026/08/29 10:12:00.038, 1, 100, 20358, 24564, 59, 269.84
2026/08/29 10:12:05.066, 0, 100, 20577, 24564, 60, 287.38
2026/08/29 10:12:05.069, 1, 100, 20358, 24564, 63, 272.55
2026/08/29 10:12:10.097, 0, 100, 20577, 24564, 62, 296.20
2026/08/29 10:12:10.101, 1, 100, 20358, 24564, 63, 282.61
2026/08/29 10:12:15.133, 0, 100, 20577, 24564, 58, 284.61
2026/08/29 10:12:15.137, 1, 100, 20358, 24564, 60, 271.43
2026/08/29 10:12:20.167, 0, 100, 20577, 24564, 58, 283.66
2026/08/29 10:12:20.171, 1, 100, 20358, 24564, 60, 271.15
2026/08/29 10:12:25.199, 0, 100, 20597, 24564, 59, 289.40
2026/08/29 10:12:25.202, 1, 100, 20378, 24564, 63, 273.71
2026/08/29 10:12:30.228, 0, 100, 20597, 24564, 61, 290.12
2026/08/29 10:12:30.231, 1, 100, 20378, 24564, 63, 273.92
2026/08/29 10:12:35.260, 0, 100, 20597, 24564, 59, 292.36
2026/08/29 10:12:35.264, 1, 100, 20378, 24564, 60, 279.83
2026/08/29 10:12:40.295, 0, 100, 20597, 24564, 60, 286.77
2026/08/29 10:12:40.299, 1, 100, 20378, 24564, 63, 272.13
2026/08/29 10:12:45.331, 0, 100, 20597, 24564, 62, 290.08
2026/08/29 10:12:45.336, 1, 100, 20378, 24564, 64, 275.55
2026/08/29 10:12:50.364, 0, 100, 20597, 24564, 61, 288.97
2026/08/29 10:12:50.367, 1, 100, 20378, 24564, 61, 274.52
2026/08/29 10:12:55.393, 0, 100, 20597, 24564, 61, 288.01
2026/08/29 10:12:55.396, 1, 100, 20378, 24564, 63, 272.44
2026/08/29 10:13:00.423, 0, 100, 20597, 24564, 62, 292.16
2026/08/29 10:13:00.426, 1, 100, 20378, 24564, 63, 277.24
