# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 02:00:06.289, 0, 0, 22257, 24564, 47, 79.96
2026/08/29 02:00:06.292, 1, 0, 22038, 24564, 46, 54.04
2026/08/29 02:00:11.316, 0, 100, 22277, 24564, 57, 276.47
2026/08/29 02:00:11.319, 1, 100, 22058, 24564, 58, 262.74
2026/08/29 02:00:16.345, 0, 100, 22277, 24564, 56, 276.83
2026/08/29 02:00:16.349, 1, 100, 22058, 24564, 57, 261.61
2026/08/29 02:00:21.377, 0, 100, 22277, 24564, 55, 276.80
2026/08/29 02:00:21.380, 1, 100, 22058, 24564, 56, 266.25
2026/08/29 02:00:26.409, 0, 100, 22277, 24564, 55, 285.61
2026/08/29 02:00:26.413, 1, 100, 22058, 24564, 57, 273.12
2026/08/29 02:00:31.442, 0, 100, 22277, 24564, 56, 279.09
2026/08/29 02:00:31.446, 1, 100, 22058, 24564, 58, 267.14
2026/08/29 02:00:36.475, 0, 100, 22277, 24564, 56, 279.46
2026/08/29 02:00:36.479, 1, 100, 22058, 24564, 58, 267.09
2026/08/29 02:00:41.510, 0, 100, 22277, 24564, 57, 286.15
2026/08/29 02:00:41.514, 1, 100, 22058, 24564, 60, 272.26
2026/08/29 02:00:46.546, 0, 100, 22277, 24564, 57, 287.67
2026/08/29 02:00:46.550, 1, 100, 22058, 24564, 59, 273.07
2026/08/29 02:00:51.591, 0, 0, 22277, 24564, 50, 125.94
2026/08/29 02:00:51.596, 1, 0, 22058, 24564, 49, 67.73
2026/08/29 02:00:56.625, 0, 100, 22277, 24564, 57, 287.42
2026/08/29 02:00:56.629, 1, 100, 22058, 24564, 58, 271.14
2026/08/29 02:01:01.658, 0, 100, 22277, 24564, 59, 290.15
2026/08/29 02:01:01.662, 1, 100, 22058, 24564, 58, 274.74
2026/08/29 02:01:06.688, 0, 100, 22277, 24564, 58, 284.27
2026/08/29 02:01:06.692, 1, 100, 22058, 24564, 61, 269.28
2026/08/29 02:01:11.722, 0, 100, 22277, 24564, 57, 283.19
2026/08/29 02:01:11.726, 1, 100, 22058, 24564, 59, 269.39
2026/08/29 02:01:16.757, 0, 100, 22277, 24564, 57, 282.33
2026/08/29 02:01:16.761, 1, 100, 22058, 24564, 59, 268.19
2026/08/29 02:01:21.790, 0, 100, 22277, 24564, 58, 290.94
2026/08/29 02:01:21.795, 1, 100, 22058, 24564, 59, 276.13
2026/08/29 02:01:26.824, 0, 100, 22277, 24564, 58, 284.31
2026/08/29 02:01:26.828, 1, 100, 22058, 24564, 62, 270.98
2026/08/29 02:01:31.859, 0, 100, 22277, 24564, 59, 283.76
2026/08/29 02:01:31.864, 1, 100, 22058, 24564, 62, 270.67
2026/08/29 02:01:36.892, 0, 100, 22277, 24564, 58, 286.17
2026/08/29 02:01:36.896, 1, 100, 22058, 24564, 60, 272.66
2026/08/29 02:01:41.926, 0, 100, 22277, 24564, 57, 282.26
2026/08/29 02:01:41.931, 1, 100, 22058, 24564, 59, 269.25
2026/08/29 02:01:46.961, 0, 100, 22277, 24564, 57, 284.31
2026/08/29 02:01:46.965, 1, 100, 22058, 24564, 59, 272.43
2026/08/29 02:01:51.995, 0, 100, 22277, 24564, 58, 286.42
2026/08/29 02:01:51.998, 1, 100, 22058, 24564, 61, 273.10
2026/08/29 02:01:57.026, 0, 100, 22277, 24564, 59, 296.16
2026/08/29 02:01:57.030, 1, 100, 22058, 24564, 60, 284.22
2026/08/29 02:02:02.060, 0, 100, 22277, 24564, 58, 286.29
2026/08/29 02:02:02.064, 1, 100, 22058, 24564, 60, 273.65
2026/08/29 02:02:07.096, 0, 100, 22277, 24564, 57, 282.17
2026/08/29 02:02:07.101, 1, 100, 22058, 24564, 59, 268.15
2026/08/29 02:02:12.130, 0, 100, 22277, 24564, 58, 289.83
2026/08/29 02:02:12.134, 1, 100, 22058, 24564, 59, 275.80
2026/08/29 02:02:17.165, 0, 100, 22277, 24564, 58, 282.21
2026/08/29 02:02:17.169, 1, 100, 22058, 24564, 59, 269.19
2026/08/29 02:02:22.203, 0, 100, 22277, 24564, 58, 296.21
2026/08/29 02:02:22.208, 1, 100, 22058, 24564, 60, 281.76
2026/08/29 02:02:27.241, 0, 100, 22277, 24564, 58, 293.27
2026/08/29 02:02:27.246, 1, 100, 22058, 24564, 60, 277.98
2026/08/29 02:02:32.278, 0, 100, 22277, 24564, 58, 294.91
2026/08/29 02:02:32.282, 1, 100, 22058, 24564, 60, 279.63
2026/08/29 02:02:37.314, 0, 100, 22277, 24564, 58, 255.60
2026/08/29 02:02:37.318, 1, 100, 22058, 24564, 60, 222.82
2026/08/29 02:02:42.349, 0, 100, 22277, 24564, 61, 290.70
2026/08/29 02:02:42.352, 1, 100, 22058, 24564, 64, 272.72
2026/08/29 02:02:47.381, 0, 100, 22277, 24564, 58, 293.11
2026/08/29 02:02:47.386, 1, 100, 22058, 24564, 60, 279.23
