# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:28:16.173, 0, 0, 16957, 24564, 47, 79.07
2026/08/29 10:28:16.175, 1, 0, 16738, 24564, 46, 54.04
2026/08/29 10:28:21.201, 0, 100, 16977, 24564, 56, 276.24
2026/08/29 10:28:21.204, 1, 100, 16758, 24564, 57, 260.67
2026/08/29 10:28:26.233, 0, 100, 16977, 24564, 55, 276.05
2026/08/29 10:28:26.236, 1, 100, 16758, 24564, 56, 259.07
2026/08/29 10:28:31.265, 0, 100, 16977, 24564, 54, 276.69
2026/08/29 10:28:31.268, 1, 100, 16758, 24564, 56, 263.37
2026/08/29 10:28:36.301, 0, 100, 16977, 24564, 55, 285.68
2026/08/29 10:28:36.306, 1, 100, 16758, 24564, 56, 269.95
2026/08/29 10:28:41.335, 0, 100, 16977, 24564, 56, 277.83
2026/08/29 10:28:41.338, 1, 100, 16758, 24564, 57, 263.50
2026/08/29 10:28:46.368, 0, 100, 16977, 24564, 56, 278.98
2026/08/29 10:28:46.372, 1, 100, 16758, 24564, 57, 263.80
2026/08/29 10:28:51.402, 0, 100, 16977, 24564, 56, 285.97
2026/08/29 10:28:51.406, 1, 100, 16758, 24564, 58, 270.08
2026/08/29 10:28:56.436, 0, 100, 16977, 24564, 56, 285.95
2026/08/29 10:28:56.440, 1, 100, 16758, 24564, 58, 271.01
2026/08/29 10:29:01.477, 0, 0, 16977, 24564, 49, 92.25
2026/08/29 10:29:01.483, 1, 0, 16758, 24564, 50, 102.64
2026/08/29 10:29:06.517, 0, 100, 16977, 24564, 56, 286.03
2026/08/29 10:29:06.521, 1, 100, 16758, 24564, 58, 269.80
2026/08/29 10:29:11.551, 0, 100, 16977, 24564, 58, 288.66
2026/08/29 10:29:11.554, 1, 100, 16758, 24564, 60, 273.67
2026/08/29 10:29:16.582, 0, 100, 16977, 24564, 57, 283.01
2026/08/29 10:29:16.586, 1, 100, 16758, 24564, 59, 268.86
2026/08/29 10:29:21.615, 0, 100, 16977, 24564, 58, 282.56
2026/08/29 10:29:21.617, 1, 100, 16758, 24564, 63, 267.76
2026/08/29 10:29:26.646, 0, 100, 16977, 24564, 57, 290.99
2026/08/29 10:29:26.650, 1, 100, 16758, 24564, 59, 277.23
2026/08/29 10:29:31.677, 0, 100, 16977, 24564, 60, 292.18
2026/08/29 10:29:31.680, 1, 100, 16758, 24564, 62, 277.52
2026/08/29 10:29:36.707, 0, 100, 16977, 24564, 59, 299.40
2026/08/29 10:29:36.711, 1, 100, 16758, 24564, 64, 286.57
2026/08/29 10:29:41.740, 0, 100, 16977, 24564, 59, 308.43
2026/08/29 10:29:41.744, 1, 100, 16758, 24564, 61, 292.25
2026/08/29 10:29:46.774, 0, 100, 16977, 24564, 60, 290.13
2026/08/29 10:29:46.778, 1, 100, 16758, 24564, 61, 274.57
2026/08/29 10:29:51.807, 0, 100, 16977, 24564, 59, 303.35
2026/08/29 10:29:51.810, 1, 100, 16758, 24564, 61, 289.09
2026/08/29 10:29:56.839, 0, 100, 16977, 24564, 62, 298.01
2026/08/29 10:29:56.843, 1, 100, 16758, 24564, 62, 281.02
2026/08/29 10:30:01.873, 0, 100, 16977, 24564, 60, 292.31
2026/08/29 10:30:01.877, 1, 100, 16758, 24564, 64, 275.61
2026/08/29 10:30:06.906, 0, 100, 16977, 24564, 62, 295.20
2026/08/29 10:30:06.909, 1, 100, 16758, 24564, 61, 279.95
