# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 01:46:46.493, 0, 0, 22257, 24564, 47, 80.33
2026/08/29 01:46:46.495, 1, 0, 22038, 24564, 46, 54.01
2026/08/29 01:46:51.520, 0, 100, 22277, 24564, 56, 274.60
2026/08/29 01:46:51.524, 1, 100, 22058, 24564, 59, 262.40
2026/08/29 01:46:56.557, 0, 100, 22277, 24564, 55, 276.04
2026/08/29 01:46:56.561, 1, 100, 22058, 24564, 56, 260.70
2026/08/29 01:47:01.594, 0, 100, 22277, 24564, 56, 278.64
2026/08/29 01:47:01.598, 1, 100, 22058, 24564, 58, 266.14
2026/08/29 01:47:06.634, 0, 100, 22277, 24564, 57, 287.25
2026/08/29 01:47:06.638, 1, 100, 22058, 24564, 58, 272.56
2026/08/29 01:47:11.665, 0, 100, 22277, 24564, 57, 278.86
2026/08/29 01:47:11.669, 1, 100, 22058, 24564, 57, 265.33
2026/08/29 01:47:16.704, 0, 100, 22277, 24564, 55, 280.00
2026/08/29 01:47:16.709, 1, 100, 22058, 24564, 57, 266.19
2026/08/29 01:47:21.744, 0, 100, 22277, 24564, 56, 286.48
2026/08/29 01:47:21.748, 1, 100, 22058, 24564, 57, 270.89
2026/08/29 01:47:26.778, 0, 100, 22277, 24564, 56, 286.73
2026/08/29 01:47:26.782, 1, 100, 22058, 24564, 58, 270.16
2026/08/29 01:47:31.822, 0, 0, 22277, 24564, 49, 117.16
2026/08/29 01:47:31.828, 1, 0, 22058, 24564, 50, 89.77
2026/08/29 01:47:36.866, 0, 100, 22277, 24564, 56, 285.60
2026/08/29 01:47:36.871, 1, 100, 22058, 24564, 57, 269.33
2026/08/29 01:47:41.904, 0, 100, 22277, 24564, 56, 289.27
2026/08/29 01:47:41.908, 1, 100, 22058, 24564, 58, 272.02
2026/08/29 01:47:46.942, 0, 100, 22277, 24564, 56, 281.34
2026/08/29 01:47:46.946, 1, 100, 22058, 24564, 58, 267.77
2026/08/29 01:47:51.982, 0, 100, 22277, 24564, 57, 281.41
2026/08/29 01:47:51.986, 1, 100, 22058, 24564, 58, 269.47
2026/08/29 01:47:57.017, 0, 100, 22277, 24564, 57, 282.28
2026/08/29 01:47:57.021, 1, 100, 22058, 24564, 58, 267.85
2026/08/29 01:48:02.052, 0, 100, 22277, 24564, 57, 287.79
2026/08/29 01:48:02.056, 1, 100, 22058, 24564, 59, 274.10
2026/08/29 01:48:07.086, 0, 100, 22277, 24564, 57, 282.43
2026/08/29 01:48:07.091, 1, 100, 22058, 24564, 59, 268.54
2026/08/29 01:48:12.122, 0, 100, 22277, 24564, 57, 283.33
2026/08/29 01:48:12.127, 1, 100, 22058, 24564, 58, 268.85
2026/08/29 01:48:17.160, 0, 100, 22277, 24564, 57, 285.04
2026/08/29 01:48:17.164, 1, 100, 22058, 24564, 59, 270.72
2026/08/29 01:48:22.194, 0, 100, 22277, 24564, 57, 282.41
2026/08/29 01:48:22.198, 1, 100, 22058, 24564, 59, 268.31
2026/08/29 01:48:27.228, 0, 100, 22277, 24564, 57, 283.10
2026/08/29 01:48:27.233, 1, 100, 22058, 24564, 58, 269.52
2026/08/29 01:48:32.261, 0, 100, 22277, 24564, 60, 287.07
2026/08/29 01:48:32.266, 1, 100, 22058, 24564, 61, 272.03
2026/08/29 01:48:37.296, 0, 100, 22277, 24564, 60, 295.99
2026/08/29 01:48:37.300, 1, 100, 22058, 24564, 62, 281.86
2026/08/29 01:48:42.329, 0, 100, 22277, 24564, 57, 285.44
2026/08/29 01:48:42.333, 1, 100, 22058, 24564, 59, 271.19
2026/08/29 01:48:47.364, 0, 100, 22277, 24564, 57, 281.10
2026/08/29 01:48:47.368, 1, 100, 22058, 24564, 59, 266.75
2026/08/29 01:48:52.399, 0, 100, 22277, 24564, 57, 290.82
2026/08/29 01:48:52.404, 1, 100, 22058, 24564, 58, 274.94
2026/08/29 01:48:57.434, 0, 100, 22277, 24564, 57, 283.04
2026/08/29 01:48:57.437, 1, 100, 22058, 24564, 59, 268.10
2026/08/29 01:49:02.471, 0, 100, 22277, 24564, 58, 295.64
2026/08/29 01:49:02.476, 1, 100, 22058, 24564, 59, 279.71
2026/08/29 01:49:07.507, 0, 100, 22277, 24564, 57, 290.99
2026/08/29 01:49:07.512, 1, 100, 22058, 24564, 59, 277.96
2026/08/29 01:49:12.540, 0, 100, 22277, 24564, 57, 294.00
2026/08/29 01:49:12.544, 1, 100, 22058, 24564, 59, 277.33
2026/08/29 01:49:17.576, 0, 100, 22277, 24564, 58, 293.83
2026/08/29 01:49:17.581, 1, 100, 22058, 24564, 59, 268.55
2026/08/29 01:49:22.612, 0, 100, 22277, 24564, 61, 289.04
2026/08/29 01:49:22.615, 1, 100, 22058, 24564, 62, 270.85
2026/08/29 01:49:27.644, 0, 100, 22277, 24564, 58, 290.89
2026/08/29 01:49:27.649, 1, 100, 22058, 24564, 59, 275.98
