# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 01:23:28.181, 0, 0, 22977, 24564, 44, 79.00
2026/08/29 01:23:28.183, 1, 0, 22758, 24564, 45, 54.09
2026/08/29 01:23:33.207, 0, 100, 22997, 24564, 54, 273.64
2026/08/29 01:23:33.210, 1, 100, 22778, 24564, 57, 260.17
2026/08/29 01:23:38.237, 0, 100, 22997, 24564, 53, 274.35
2026/08/29 01:23:38.241, 1, 100, 22778, 24564, 56, 259.13
2026/08/29 01:23:43.269, 0, 100, 22997, 24564, 52, 275.32
2026/08/29 01:23:43.272, 1, 100, 22778, 24564, 55, 262.78
2026/08/29 01:23:48.302, 0, 100, 22997, 24564, 53, 283.65
2026/08/29 01:23:48.307, 1, 100, 22778, 24564, 56, 269.25
2026/08/29 01:23:53.338, 0, 100, 22997, 24564, 53, 277.29
2026/08/29 01:23:53.342, 1, 100, 22778, 24564, 56, 264.27
2026/08/29 01:23:58.371, 0, 100, 22997, 24564, 54, 277.65
2026/08/29 01:23:58.375, 1, 100, 22778, 24564, 57, 264.44
2026/08/29 01:24:03.407, 0, 100, 22997, 24564, 56, 284.39
2026/08/29 01:24:03.411, 1, 100, 22778, 24564, 57, 269.81
2026/08/29 01:24:08.442, 0, 100, 22997, 24564, 54, 283.98
2026/08/29 01:24:08.447, 1, 100, 22778, 24564, 57, 270.89
2026/08/29 01:24:13.484, 0, 0, 22997, 24564, 46, 88.99
2026/08/29 01:24:13.490, 1, 0, 22778, 24564, 48, 67.10
2026/08/29 01:24:18.518, 0, 100, 22997, 24564, 54, 283.96
2026/08/29 01:24:18.523, 1, 100, 22778, 24564, 57, 270.90
2026/08/29 01:24:23.553, 0, 100, 22997, 24564, 54, 287.16
2026/08/29 01:24:23.556, 1, 100, 22778, 24564, 57, 274.71
2026/08/29 01:24:28.584, 0, 100, 22997, 24564, 55, 281.60
2026/08/29 01:24:28.588, 1, 100, 22778, 24564, 61, 269.27
2026/08/29 01:24:33.618, 0, 100, 22997, 24564, 54, 280.76
2026/08/29 01:24:33.622, 1, 100, 22778, 24564, 58, 269.34
2026/08/29 01:24:38.654, 0, 100, 22997, 24564, 54, 280.09
2026/08/29 01:24:38.658, 1, 100, 22778, 24564, 58, 268.93
2026/08/29 01:24:43.688, 0, 100, 22997, 24564, 55, 288.98
2026/08/29 01:24:43.692, 1, 100, 22778, 24564, 59, 278.10
2026/08/29 01:24:48.720, 0, 100, 22997, 24564, 56, 281.87
2026/08/29 01:24:48.724, 1, 100, 22778, 24564, 61, 271.38
2026/08/29 01:24:53.752, 0, 100, 22997, 24564, 57, 280.42
2026/08/29 01:24:53.757, 1, 100, 22778, 24564, 61, 269.04
2026/08/29 01:24:58.786, 0, 100, 22997, 24564, 56, 283.12
2026/08/29 01:24:58.790, 1, 100, 22778, 24564, 59, 271.24
2026/08/29 01:25:03.819, 0, 100, 22997, 24564, 55, 278.67
2026/08/29 01:25:03.823, 1, 100, 22778, 24564, 59, 267.12
2026/08/29 01:25:08.854, 0, 100, 22997, 24564, 55, 282.40
2026/08/29 01:25:08.859, 1, 100, 22778, 24564, 58, 270.99
2026/08/29 01:25:13.887, 0, 100, 22997, 24564, 56, 283.54
2026/08/29 01:25:13.890, 1, 100, 22778, 24564, 62, 270.79
2026/08/29 01:25:18.918, 0, 100, 22997, 24564, 57, 294.18
2026/08/29 01:25:18.922, 1, 100, 22778, 24564, 60, 281.20
2026/08/29 01:25:23.951, 0, 100, 22997, 24564, 56, 283.84
2026/08/29 01:25:23.958, 1, 100, 22778, 24564, 59, 270.69
2026/08/29 01:25:28.989, 0, 100, 22997, 24564, 56, 278.10
2026/08/29 01:25:28.993, 1, 100, 22778, 24564, 59, 265.96
2026/08/29 01:25:34.024, 0, 100, 22997, 24564, 56, 289.13
2026/08/29 01:25:34.029, 1, 100, 22778, 24564, 59, 273.98
2026/08/29 01:25:39.059, 0, 100, 22997, 24564, 56, 280.45
2026/08/29 01:25:39.063, 1, 100, 22778, 24564, 59, 267.84
2026/08/29 01:25:44.094, 0, 100, 22997, 24564, 56, 294.37
2026/08/29 01:25:44.098, 1, 100, 22778, 24564, 59, 281.46
2026/08/29 01:25:49.129, 0, 100, 22997, 24564, 57, 290.19
2026/08/29 01:25:49.134, 1, 100, 22778, 24564, 59, 276.43
2026/08/29 01:25:54.165, 0, 100, 22997, 24564, 57, 292.67
2026/08/29 01:25:54.170, 1, 100, 22778, 24564, 59, 279.99
2026/08/29 01:25:59.203, 0, 100, 22997, 24564, 57, 232.82
2026/08/29 01:25:59.207, 1, 100, 22778, 24564, 59, 224.33
2026/08/29 01:26:04.237, 0, 100, 22997, 24564, 60, 290.54
2026/08/29 01:26:04.240, 1, 100, 22778, 24564, 63, 275.91
