# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 10:35:32.673, 0, 0, 16957, 24564, 47, 79.30
2026/08/29 10:35:32.675, 1, 0, 16738, 24564, 46, 53.93
2026/08/29 10:35:37.700, 0, 100, 16977, 24564, 57, 276.33
2026/08/29 10:35:37.703, 1, 100, 16758, 24564, 59, 261.36
2026/08/29 10:35:42.728, 0, 100, 16977, 24564, 55, 276.08
2026/08/29 10:35:42.732, 1, 100, 16758, 24564, 56, 259.53
2026/08/29 10:35:47.760, 0, 100, 16977, 24564, 55, 277.77
2026/08/29 10:35:47.763, 1, 100, 16758, 24564, 56, 264.02
2026/08/29 10:35:52.791, 0, 100, 16977, 24564, 55, 286.66
2026/08/29 10:35:52.795, 1, 100, 16758, 24564, 57, 270.02
2026/08/29 10:35:57.826, 0, 100, 16977, 24564, 56, 278.62
2026/08/29 10:35:57.829, 1, 100, 16758, 24564, 58, 264.11
2026/08/29 10:36:02.859, 0, 100, 16977, 24564, 56, 279.69
2026/08/29 10:36:02.863, 1, 100, 16758, 24564, 58, 264.61
2026/08/29 10:36:07.891, 0, 100, 16977, 24564, 57, 286.34
2026/08/29 10:36:07.895, 1, 100, 16758, 24564, 60, 271.02
2026/08/29 10:36:12.927, 0, 100, 16977, 24564, 57, 286.18
2026/08/29 10:36:12.931, 1, 100, 16758, 24564, 58, 271.55
2026/08/29 10:36:17.966, 0, 0, 16977, 24564, 50, 120.72
2026/08/29 10:36:17.970, 1, 0, 16758, 24564, 50, 91.48
2026/08/29 10:36:23.001, 0, 100, 16977, 24564, 57, 285.61
2026/08/29 10:36:23.005, 1, 100, 16758, 24564, 58, 270.49
2026/08/29 10:36:28.034, 0, 100, 16977, 24564, 57, 289.37
2026/08/29 10:36:28.037, 1, 100, 16758, 24564, 61, 273.51
2026/08/29 10:36:33.064, 0, 100, 16977, 24564, 58, 282.80
2026/08/29 10:36:33.068, 1, 100, 16758, 24564, 59, 269.21
2026/08/29 10:36:38.097, 0, 100, 16977, 24564, 61, 282.76
2026/08/29 10:36:38.100, 1, 100, 16758, 24564, 62, 268.38
2026/08/29 10:36:43.130, 0, 100, 16977, 24564, 58, 290.71
2026/08/29 10:36:43.136, 1, 100, 16758, 24564, 60, 277.83
2026/08/29 10:36:48.164, 0, 100, 16977, 24564, 61, 293.12
2026/08/29 10:36:48.167, 1, 100, 16758, 24564, 63, 278.14
2026/08/29 10:36:53.193, 0, 100, 16977, 24564, 60, 299.05
2026/08/29 10:36:53.196, 1, 100, 16758, 24564, 63, 285.92
2026/08/29 10:36:58.223, 0, 100, 16977, 24564, 59, 310.00
2026/08/29 10:36:58.227, 1, 100, 16758, 24564, 61, 294.75
2026/08/29 10:37:03.256, 0, 100, 16977, 24564, 62, 290.43
2026/08/29 10:37:03.260, 1, 100, 16758, 24564, 62, 274.77
2026/08/29 10:37:08.289, 0, 100, 16977, 24564, 60, 305.87
2026/08/29 10:37:08.293, 1, 100, 16758, 24564, 62, 289.89
2026/08/29 10:37:13.323, 0, 100, 16977, 24564, 61, 297.30
2026/08/29 10:37:13.327, 1, 100, 16758, 24564, 62, 282.30
2026/08/29 10:37:18.357, 0, 100, 16977, 24564, 62, 293.84
2026/08/29 10:37:18.360, 1, 100, 16758, 24564, 63, 277.64
2026/08/29 10:37:23.390, 0, 100, 16977, 24564, 60, 295.73
2026/08/29 10:37:23.394, 1, 100, 16758, 24564, 62, 280.59
2026/08/29 10:37:28.419, 0, 100, 16977, 24564, 60, 292.12
2026/08/29 10:37:28.422, 1, 100, 16758, 24564, 63, 275.79
2026/08/29 10:37:33.446, 0, 100, 16977, 24564, 60, 294.25
2026/08/29 10:37:33.450, 1, 100, 16758, 24564, 63, 280.39
2026/08/29 10:37:38.476, 0, 100, 16977, 24564, 60, 294.71
2026/08/29 10:37:38.479, 1, 100, 16758, 24564, 63, 281.38
2026/08/29 10:37:43.509, 0, 100, 16977, 24564, 59, 294.69
2026/08/29 10:37:43.512, 1, 100, 16758, 24564, 61, 278.58
2026/08/29 10:37:48.541, 0, 100, 16977, 24564, 61, 293.70
2026/08/29 10:37:48.545, 1, 100, 16758, 24564, 61, 281.69
2026/08/29 10:37:53.573, 0, 100, 16977, 24564, 62, 290.84
2026/08/29 10:37:53.576, 1, 100, 16758, 24564, 62, 275.95
2026/08/29 10:37:58.602, 0, 100, 16977, 24564, 59, 294.26
2026/08/29 10:37:58.606, 1, 100, 16758, 24564, 62, 279.00
