# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 01:53:26.395, 0, 0, 22257, 24564, 47, 80.65
2026/08/29 01:53:26.398, 1, 0, 22038, 24564, 46, 54.02
2026/08/29 01:53:31.426, 0, 100, 22277, 24564, 57, 276.39
2026/08/29 01:53:31.429, 1, 100, 22058, 24564, 55, 261.72
2026/08/29 01:53:36.456, 0, 100, 22277, 24564, 58, 277.55
2026/08/29 01:53:36.460, 1, 100, 22058, 24564, 57, 261.85
2026/08/29 01:53:41.489, 0, 100, 22277, 24564, 54, 277.54
2026/08/29 01:53:41.492, 1, 100, 22058, 24564, 56, 264.51
2026/08/29 01:53:46.519, 0, 100, 22277, 24564, 55, 286.68
2026/08/29 01:53:46.524, 1, 100, 22058, 24564, 57, 271.81
2026/08/29 01:53:51.553, 0, 100, 22277, 24564, 56, 280.14
2026/08/29 01:53:51.556, 1, 100, 22058, 24564, 58, 265.59
2026/08/29 01:53:56.585, 0, 100, 22277, 24564, 55, 280.39
2026/08/29 01:53:56.589, 1, 100, 22058, 24564, 57, 267.06
2026/08/29 01:54:01.620, 0, 100, 22277, 24564, 56, 286.25
2026/08/29 01:54:01.625, 1, 100, 22058, 24564, 58, 271.99
2026/08/29 01:54:06.654, 0, 100, 22277, 24564, 56, 286.72
2026/08/29 01:54:06.659, 1, 100, 22058, 24564, 58, 271.97
2026/08/29 01:54:11.695, 0, 0, 22277, 24564, 49, 90.61
2026/08/29 01:54:11.700, 1, 0, 22058, 24564, 49, 97.05
2026/08/29 01:54:16.732, 0, 100, 22277, 24564, 56, 286.26
2026/08/29 01:54:16.737, 1, 100, 22058, 24564, 58, 270.84
2026/08/29 01:54:21.767, 0, 100, 22277, 24564, 57, 290.43
2026/08/29 01:54:21.770, 1, 100, 22058, 24564, 58, 274.00
2026/08/29 01:54:26.797, 0, 100, 22277, 24564, 59, 282.90
2026/08/29 01:54:26.801, 1, 100, 22058, 24564, 61, 267.80
2026/08/29 01:54:31.832, 0, 100, 22277, 24564, 57, 282.38
2026/08/29 01:54:31.836, 1, 100, 22058, 24564, 59, 267.38
2026/08/29 01:54:36.867, 0, 100, 22277, 24564, 57, 281.80
2026/08/29 01:54:36.871, 1, 100, 22058, 24564, 58, 267.63
2026/08/29 01:54:41.900, 0, 100, 22277, 24564, 58, 291.86
2026/08/29 01:54:41.904, 1, 100, 22058, 24564, 59, 277.12
2026/08/29 01:54:46.933, 0, 100, 22277, 24564, 60, 284.11
2026/08/29 01:54:46.937, 1, 100, 22058, 24564, 61, 270.82
2026/08/29 01:54:51.965, 0, 100, 22277, 24564, 60, 283.28
2026/08/29 01:54:51.969, 1, 100, 22058, 24564, 61, 268.13
2026/08/29 01:54:57.000, 0, 100, 22277, 24564, 58, 285.36
2026/08/29 01:54:57.004, 1, 100, 22058, 24564, 59, 271.78
2026/08/29 01:55:02.033, 0, 100, 22277, 24564, 57, 281.48
2026/08/29 01:55:02.037, 1, 100, 22058, 24564, 59, 269.08
2026/08/29 01:55:07.068, 0, 100, 22277, 24564, 57, 285.03
2026/08/29 01:55:07.072, 1, 100, 22058, 24564, 59, 270.29
2026/08/29 01:55:12.108, 0, 100, 22277, 24564, 60, 287.87
2026/08/29 01:55:12.111, 1, 100, 22058, 24564, 62, 272.45
2026/08/29 01:55:17.144, 0, 100, 22277, 24564, 59, 296.50
2026/08/29 01:55:17.148, 1, 100, 22058, 24564, 63, 282.79
2026/08/29 01:55:22.183, 0, 100, 22277, 24564, 58, 286.60
2026/08/29 01:55:22.188, 1, 100, 22058, 24564, 59, 271.84
2026/08/29 01:55:27.218, 0, 100, 22277, 24564, 57, 281.01
2026/08/29 01:55:27.223, 1, 100, 22058, 24564, 59, 267.41
2026/08/29 01:55:32.259, 0, 100, 22277, 24564, 58, 291.31
2026/08/29 01:55:32.263, 1, 100, 22058, 24564, 59, 275.92
2026/08/29 01:55:37.299, 0, 100, 22277, 24564, 58, 283.91
2026/08/29 01:55:37.308, 1, 100, 22058, 24564, 59, 269.52
2026/08/29 01:55:42.340, 0, 100, 22277, 24564, 58, 296.45
2026/08/29 01:55:42.344, 1, 100, 22058, 24564, 59, 281.43
2026/08/29 01:55:47.379, 0, 100, 22277, 24564, 58, 292.24
2026/08/29 01:55:47.384, 1, 100, 22058, 24564, 59, 275.44
2026/08/29 01:55:52.421, 0, 100, 22277, 24564, 58, 294.54
2026/08/29 01:55:52.426, 1, 100, 22058, 24564, 59, 279.47
2026/08/29 01:55:57.456, 0, 100, 22277, 24564, 58, 220.91
2026/08/29 01:55:57.460, 1, 100, 22058, 24564, 59, 207.66
2026/08/29 01:56:02.492, 0, 100, 22277, 24564, 62, 290.21
2026/08/29 01:56:02.494, 1, 100, 22058, 24564, 63, 272.57
2026/08/29 01:56:07.524, 0, 100, 22277, 24564, 58, 294.00
2026/08/29 01:56:07.528, 1, 100, 22058, 24564, 60, 278.99
