# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 02:03:27.743, 0, 0, 22977, 24564, 47, 80.99
2026/08/29 02:03:27.746, 1, 0, 22758, 24564, 46, 53.99
2026/08/29 02:03:32.772, 0, 100, 22997, 24564, 57, 276.92
2026/08/29 02:03:32.775, 1, 100, 22778, 24564, 58, 263.23
2026/08/29 02:03:37.802, 0, 100, 22997, 24564, 56, 276.48
2026/08/29 02:03:37.806, 1, 100, 22778, 24564, 57, 261.62
2026/08/29 02:03:42.835, 0, 100, 22997, 24564, 55, 277.85
2026/08/29 02:03:42.838, 1, 100, 22778, 24564, 57, 265.32
2026/08/29 02:03:47.867, 0, 100, 22997, 24564, 55, 286.64
2026/08/29 02:03:47.871, 1, 100, 22778, 24564, 57, 271.65
2026/08/29 02:03:52.901, 0, 100, 22997, 24564, 56, 280.02
2026/08/29 02:03:52.905, 1, 100, 22778, 24564, 58, 266.11
2026/08/29 02:03:57.935, 0, 100, 22997, 24564, 56, 279.58
2026/08/29 02:03:57.939, 1, 100, 22778, 24564, 58, 265.91
2026/08/29 02:04:02.968, 0, 100, 22997, 24564, 56, 287.72
2026/08/29 02:04:02.973, 1, 100, 22778, 24564, 59, 271.52
2026/08/29 02:04:08.004, 0, 100, 22997, 24564, 56, 287.55
2026/08/29 02:04:08.009, 1, 100, 22778, 24564, 59, 272.14
2026/08/29 02:04:13.048, 0, 0, 22997, 24564, 50, 128.50
2026/08/29 02:04:13.054, 1, 0, 22778, 24564, 51, 104.86
2026/08/29 02:04:18.086, 0, 100, 22997, 24564, 57, 286.51
2026/08/29 02:04:18.090, 1, 100, 22778, 24564, 58, 270.71
2026/08/29 02:04:23.118, 0, 100, 22997, 24564, 57, 289.98
2026/08/29 02:04:23.121, 1, 100, 22778, 24564, 61, 274.88
2026/08/29 02:04:28.149, 0, 100, 22997, 24564, 57, 284.98
2026/08/29 02:04:28.153, 1, 100, 22778, 24564, 60, 270.21
2026/08/29 02:04:33.187, 0, 100, 22997, 24564, 57, 284.18
2026/08/29 02:04:33.192, 1, 100, 22778, 24564, 59, 270.08
2026/08/29 02:04:38.222, 0, 100, 22997, 24564, 57, 282.86
2026/08/29 02:04:38.226, 1, 100, 22778, 24564, 59, 268.74
2026/08/29 02:04:43.257, 0, 100, 22997, 24564, 58, 289.80
2026/08/29 02:04:43.260, 1, 100, 22778, 24564, 60, 276.39
2026/08/29 02:04:48.289, 0, 100, 22997, 24564, 58, 283.78
2026/08/29 02:04:48.294, 1, 100, 22778, 24564, 61, 270.76
2026/08/29 02:04:53.322, 0, 100, 22997, 24564, 58, 283.22
2026/08/29 02:04:53.327, 1, 100, 22778, 24564, 62, 271.04
2026/08/29 02:04:58.355, 0, 100, 22997, 24564, 58, 285.70
2026/08/29 02:04:58.360, 1, 100, 22778, 24564, 60, 273.05
2026/08/29 02:05:03.390, 0, 100, 22997, 24564, 58, 280.76
2026/08/29 02:05:03.395, 1, 100, 22778, 24564, 59, 268.84
2026/08/29 02:05:08.425, 0, 100, 22997, 24564, 58, 284.28
2026/08/29 02:05:08.429, 1, 100, 22778, 24564, 59, 270.86
2026/08/29 02:05:13.458, 0, 100, 22997, 24564, 58, 285.68
2026/08/29 02:05:13.461, 1, 100, 22778, 24564, 60, 271.52
2026/08/29 02:05:18.488, 0, 100, 22997, 24564, 59, 295.87
2026/08/29 02:05:18.492, 1, 100, 22778, 24564, 60, 282.64
2026/08/29 02:05:23.523, 0, 100, 22997, 24564, 58, 285.29
2026/08/29 02:05:23.527, 1, 100, 22778, 24564, 60, 272.09
2026/08/29 02:05:28.558, 0, 100, 22997, 24564, 58, 281.82
2026/08/29 02:05:28.562, 1, 100, 22778, 24564, 59, 267.81
2026/08/29 02:05:33.593, 0, 100, 22997, 24564, 58, 292.38
2026/08/29 02:05:33.598, 1, 100, 22778, 24564, 59, 275.33
2026/08/29 02:05:38.629, 0, 100, 22997, 24564, 58, 284.88
2026/08/29 02:05:38.633, 1, 100, 22778, 24564, 59, 268.51
2026/08/29 02:05:43.663, 0, 100, 22997, 24564, 58, 294.45
2026/08/29 02:05:43.668, 1, 100, 22778, 24564, 60, 280.81
2026/08/29 02:05:48.698, 0, 100, 22997, 24564, 58, 292.98
2026/08/29 02:05:48.703, 1, 100, 22778, 24564, 60, 278.30
2026/08/29 02:05:53.734, 0, 100, 22997, 24564, 58, 292.38
2026/08/29 02:05:53.739, 1, 100, 22778, 24564, 60, 279.98
2026/08/29 02:05:58.770, 0, 100, 22997, 24564, 58, 270.77
2026/08/29 02:05:58.775, 1, 100, 22778, 24564, 60, 239.60
2026/08/29 02:06:03.805, 0, 100, 22997, 24564, 62, 292.63
2026/08/29 02:06:03.808, 1, 100, 22778, 24564, 65, 276.20
