# timestamp, index, util.gpu[%], mem.used[MiB], mem.total[MiB], temp[C], power[W]
2026/08/29 09:55:31.524, 0, 0, 20557, 24564, 43, 77.07
2026/08/29 09:55:31.527, 1, 0, 20338, 24564, 43, 53.73
2026/08/29 09:55:36.552, 0, 100, 20577, 24564, 53, 272.98
2026/08/29 09:55:36.555, 1, 100, 20358, 24564, 56, 258.46
2026/08/29 09:55:41.582, 0, 100, 20577, 24564, 52, 273.49
2026/08/29 09:55:41.586, 1, 100, 20358, 24564, 54, 257.11
2026/08/29 09:55:46.614, 0, 100, 20577, 24564, 51, 274.67
2026/08/29 09:55:46.617, 1, 100, 20358, 24564, 54, 263.32
2026/08/29 09:55:51.643, 0, 100, 20577, 24564, 51, 282.83
2026/08/29 09:55:51.648, 1, 100, 20358, 24564, 54, 268.73
2026/08/29 09:55:56.679, 0, 100, 20577, 24564, 52, 275.59
2026/08/29 09:55:56.683, 1, 100, 20358, 24564, 55, 263.00
2026/08/29 09:56:01.711, 0, 100, 20577, 24564, 52, 275.85
2026/08/29 09:56:01.715, 1, 100, 20358, 24564, 55, 264.04
2026/08/29 09:56:06.744, 0, 100, 20577, 24564, 53, 282.33
2026/08/29 09:56:06.748, 1, 100, 20358, 24564, 57, 269.08
2026/08/29 09:56:11.778, 0, 100, 20577, 24564, 53, 282.51
2026/08/29 09:56:11.783, 1, 100, 20358, 24564, 56, 269.36
2026/08/29 09:56:16.820, 0, 0, 20577, 24564, 46, 118.06
2026/08/29 09:56:16.825, 1, 0, 20358, 24564, 48, 104.98
2026/08/29 09:56:21.859, 0, 100, 20577, 24564, 53, 281.94
2026/08/29 09:56:21.863, 1, 100, 20358, 24564, 56, 267.92
2026/08/29 09:56:26.894, 0, 100, 20577, 24564, 54, 284.72
2026/08/29 09:56:26.897, 1, 100, 20358, 24564, 58, 270.88
2026/08/29 09:56:31.924, 0, 100, 20577, 24564, 54, 278.69
2026/08/29 09:56:31.928, 1, 100, 20358, 24564, 57, 266.41
2026/08/29 09:56:36.957, 0, 100, 20577, 24564, 53, 279.96
2026/08/29 09:56:36.961, 1, 100, 20358, 24564, 57, 267.12
2026/08/29 09:56:41.992, 0, 100, 20577, 24564, 53, 277.76
2026/08/29 09:56:41.996, 1, 100, 20358, 24564, 57, 265.01
2026/08/29 09:56:47.026, 0, 100, 20577, 24564, 54, 284.87
2026/08/29 09:56:47.030, 1, 100, 20358, 24564, 58, 272.42
2026/08/29 09:56:52.063, 0, 100, 20577, 24564, 54, 278.96
2026/08/29 09:56:52.068, 1, 100, 20358, 24564, 58, 266.47
2026/08/29 09:56:57.097, 0, 100, 20577, 24564, 54, 279.60
2026/08/29 09:56:57.101, 1, 100, 20358, 24564, 58, 266.61
2026/08/29 09:57:02.132, 0, 100, 20577, 24564, 54, 281.07
2026/08/29 09:57:02.135, 1, 100, 20358, 24564, 58, 268.69
2026/08/29 09:57:07.165, 0, 100, 20577, 24564, 54, 276.99
2026/08/29 09:57:07.170, 1, 100, 20358, 24564, 58, 265.84
2026/08/29 09:57:12.201, 0, 100, 20577, 24564, 54, 280.22
2026/08/29 09:57:12.205, 1, 100, 20358, 24564, 58, 268.05
2026/08/29 09:57:17.234, 0, 100, 20577, 24564, 56, 282.24
2026/08/29 09:57:17.237, 1, 100, 20358, 24564, 58, 270.15
2026/08/29 09:57:22.267, 0, 100, 20577, 24564, 55, 292.58
2026/08/29 09:57:22.270, 1, 100, 20358, 24564, 59, 280.39
2026/08/29 09:57:27.300, 0, 100, 20577, 24564, 55, 281.46
2026/08/29 09:57:27.304, 1, 100, 20358, 24564, 58, 270.47
2026/08/29 09:57:32.334, 0, 100, 20577, 24564, 54, 278.38
2026/08/29 09:57:32.338, 1, 100, 20358, 24564, 58, 266.87
2026/08/29 09:57:37.367, 0, 100, 20597, 24564, 58, 286.30
2026/08/29 09:57:37.371, 1, 100, 20378, 24564, 61, 273.81
2026/08/29 09:57:42.398, 0, 100, 20597, 24564, 58, 286.28
2026/08/29 09:57:42.401, 1, 100, 20378, 24564, 61, 271.84
2026/08/29 09:57:47.428, 0, 100, 20597, 24564, 56, 288.69
2026/08/29 09:57:47.433, 1, 100, 20378, 24564, 59, 277.91
2026/08/29 09:57:52.462, 0, 100, 20597, 24564, 56, 285.28
2026/08/29 09:57:52.467, 1, 100, 20378, 24564, 59, 269.92
2026/08/29 09:57:57.497, 0, 100, 20597, 24564, 58, 287.75
2026/08/29 09:57:57.501, 1, 100, 20378, 24564, 63, 273.43
2026/08/29 09:58:02.535, 0, 100, 20597, 24564, 58, 284.11
2026/08/29 09:58:02.538, 1, 100, 20378, 24564, 62, 269.24
2026/08/29 09:58:07.563, 0, 100, 20597, 24564, 59, 286.30
2026/08/29 09:58:07.566, 1, 100, 20378, 24564, 63, 269.49
2026/08/29 09:58:12.594, 0, 100, 20597, 24564, 58, 289.46
2026/08/29 09:58:12.597, 1, 100, 20378, 24564, 60, 272.99
